도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
꽃메도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,17:00,14:00,17:00,14:00,17:00,20,7860,0,0,5,14,"경기도 용인시 수지구 죽전로 87, 440동 지하1층",꽃메마을현대4차3단지입주자대표회의,,0,98.06,,37.32260182,127.1175392,2019-04-03,4050000,경기도 용인시
꿈꾸는북라이크작은도서관,경기도,용인시,작은도서관,"매주 월, 일요일",10:00,17:00,10:00,17:00,10:00,17:00,40,10048,5,266,5,14,"경기도 용인시 기흥구 신구로42번길 15, 상가동 201호",개인,031-281-7542,0,82,,37.27618274,127.1114189,2019-04-03,4050000,경기도 용인시
꿈꾸는작은도서관,경기도,용인시,작은도서관,"매주 토, 일요일",11:00,18:00,11:00,18:00,11:00,18:00,24,3482,1,26,5,14,"경기도 용인시 기흥구 흥덕중앙로105번길 24, 관리사무소 1층",흥덕마을10단지동원로얄듀크아파트입주자대표회의,070-4416-1188,0,66,,37.2769225,127.0811142,2019-04-03,4050000,경기도 용인시
꿈꾸는푸른도서관,경기도,용인시,작은도서관,"매주 토, 일요일",10:00,16:00,10:00,16:00,10:00,16:00,16,2900,0,0,5,14,"경기도 용인시 기흥구 기흥역로58번길 10, 지하1층 주민공동시설",기흥역센트럴푸르지오아파트입주자대표회의,,0,111.9,,37.273187,127.118890,2019-04-03,4050000,경기도 용인시
꿈나무도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,17:00,14:00,17:00,14:00,17:00,22,2200,2,0,5,14,"경기도 용인시 기흥구 구성3로 38, 주민공동시설 1층",물푸레마을5단지어머니회,031-8005-7487,0,86.29,,37.29550342,127.1514401,2019-04-03,4050000,경기도 용인시
꿈누리도서관,경기도,용인시,작은도서관,매주 일요일,15:00,18:00,15:00,18:00,15:00,18:00,30,7265,0,0,5,14,경기도 용인시 수지구 광교마을로 2,광교경남아너스빌아파트입주자대표회의,,0,73,,37.2979857,127.0671847,2019-04-03,4050000,경기도 용인시
꿈마루도서관,경기도,용인시,작은도서관,매주 일요일,13:00,17:00,13:00,17:00,13:00,17:00,32,9647,5,30,5,14,"경기도 용인시 기흥구 서천서로 27, 주민복지시설(107동) 1층",서천마을1단지아파트입주자대표회의,070-7768-0909,0,91.32,,37.239423,127.0724016,2019-04-03,4050000,경기도 용인시
꿈모아도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,18:00,14:00,18:00,14:00,18:00,10,12202,6,1983,5,14,"경기도 용인시 기흥구 동백8로 90, 2409동 지층",백현마을모아미래도아파트입주자대표회의,031-693-2291,0,75,,37.2830713,127.1606001,2019-04-03,4050000,경기도 용인시
꿈샘도서관,경기도,용인시,작은도서관,"매주 화~금, 일요일",14:00,16:00,14:00,16:00,14:00,16:00,32,5660,4,0,5,14,"경기도 용인시 기흥구 동백8로131번길 20, 관리사무소 2층",벽현마을주공아파트입주자대표회의,,0,81,,37.2826071,127.1666307,2019-04-03,4050000,경기도 용인시
꿈이자라는도서관,경기도,용인시,작은도서관,"매주 토, 일요일",10:00,17:00,10:00,17:00,10:00,17:00,50,9064,1,4,5,14,"경기도 용인시 기흥구 동백평촌로 15, 관리사무소 1층",호수마을계룡리슈빌아파트입주자대표회의,,0,78,,37.2840786,127.1548479,2019-04-03,4050000,경기도 용인시
영원작은도서관,경기도,용인시,작은도서관,"매주 월, 토, 일요일",13:00,18:00,13:00,18:00,13:00,18:00,18,1100,0,0,5,14,"경기도 용인시 기흥구 동백8로131번길 95, 2층",영원교회,,0,78.965,,37.28245251,127.1727037,2019-04-03,4050000,경기도 용인시
꿈이자라는땅,경기도,용인시,작은도서관,매주 월요일,11:00,17:00,11:00,17:00,11:00,17:00,19,9036,2,510,5,14,"경기도 용인시 수지구 용구대로2771번길 70, 상가동 지하1층",아름다운성산교회,,0,41.93,,37.336143,127.1044514,2019-04-03,4050000,경기도 용인시
꿈터작은도서관,경기도,용인시,작은도서관,매주 일요일,13:00,20:00,13:00,20:00,13:00,20:00,24,3000,0,62,5,14,"경기도 용인시 수지구 광교중앙로 302, 602호",예수사랑교회,031-217-0692,0,50,,37.2968413,127.0695212,2019-04-03,4050000,경기도 용인시
남사맑은누리작은도서관,경기도,용인시,작은도서관,매주 일요일,12:00,18:00,12:00,18:00,12:00,18:00,34,7152,0,0,5,14,"경기도 용인시 처인구 남사면 내기로 6, 복지회관 2층",남사면,031-339-3605,0,96,,37.1137577,127.1505799,2019-04-03,4050000,경기도 용인시
누리작은도서관,경기도,용인시,작은도서관,매주 일요일,10:00,17:00,10:00,17:00,10:00,17:00,30,7162,0,58,5,14,"경기도 용인시 기흥구 평촌1로1번길 13-1, 202호",개인,031-223-3376,0,66,,37.2833852,127.1526039,2019-04-03,4050000,경기도 용인시
담은작은도서관,경기도,용인시,작은도서관,"매주 토, 일요일",13:00,18:00,13:00,18:00,13:00,18:00,12,4000,5,0,5,14,"경기도 용인시 기흥구 용구대로2518번길 15, 관리동 2층(210동 앞)",정이든 독서클럽,,0,76,,37.31299747,127.1093163,2019-04-03,4050000,경기도 용인시
더빛Arkkids작은도서관,경기도,용인시,작은도서관,"매주 토, 일요일",10:00,16:30,10:00,16:30,10:00,16:30,90,6613,0,0,5,14,"경기도 용인시 기흥구 흥덕1로 97, 201호",개인,070-7799-7822,0,332.26,,37.2748323,127.0733338,2019-04-03,4050000,경기도 용인시
데시앙도서관,경기도,용인시,작은도서관,"매주 월, 일요일",14:00,18:00,14:00,18:00,14:00,18:00,35,9262,4,0,5,14,"경기도 용인시 기흥구 동백8로 9, 1706동 1층",자연&데시앙아파트입주자대표회의,,0,90,,37.2870231,127.1516249,2019-04-03,4050000,경기도 용인시
도담도담작은도서관,경기도,용인시,작은도서관,연중무휴,10:00,18:00,10:00,18:00,10:00,18:00,21,1400,0,0,5,14,"경기도 용인시 처인구 낙은로 60, 주민공동시설 1층",역북1단지우남퍼스트빌,,0,92.74,,37.24260315,127.1968981,2019-04-03,4050000,경기도 용인시
동천작은도서관,경기도,용인시,작은도서관,매주 일요일,14:00,18:00,14:00,18:00,14:00,18:00,20,1700,5,0,5,14,"경기도 용인시 수지구 동천로 27, 3층",동천교회,070-4068-0191,0,56,,37.3408233,127.0999867,2019-04-03,4050000,경기도 용인시
라브리작은도서관,경기도,용인시,작은도서관,"매주 토, 일요일",12:30,17:30,12:30,17:30,12:30,17:30,40,2500,0,35,5,14,경기도 용인시 기흥구 구성로 162,하늘문교회,031-265-9195,0,117.2,,37.291769,127.126625,2019-04-03,4050000,경기도 용인시
래미안도서관글샘,경기도,용인시,작은도서관,매주 일요일,14:00,17:00,14:00,17:00,14:00,17:00,34,7272,4,73,5,14,"경기도 용인시 기흥구 용구대로2394번길 27, 관리사무소 1층",삼성래미안1차아파트입주자대표회의,,0,111.54,,37.2988679,127.1112756,2019-04-03,4050000,경기도 용인시
롯데캐슬에코 북카페,경기도,용인시,작은도서관,매주 일요일,13:00,18:00,13:00,18:00,13:00,18:00,26,4340,0,0,5,14,"경기도 용인시 기흥구 동백죽전대로527번길 80, 110동 PIT층",어정마을롯데캐슬에코1단지아파트입주자대표회의,031-281-0161,0,94.56,,37.284364,127.1431583,2019-04-03,4050000,경기도 용인시
마북e편한세상작은도서관,경기도,용인시,작은도서관,연중무휴,09:00,23:00,09:00,23:00,09:00,23:00,20,2049,0,0,5,14,"경기도 용인시 기흥구 마북로 210, 주민공동시설 2층",교동마을마북이편한세상아파트입주자대표회의,,0,50,,37.3068031,127.1281704,2019-04-03,4050000,경기도 용인시
메리골드작은도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,18:00,14:00,18:00,14:00,18:00,30,7031,0,0,5,14,"경기도 용인시 처인구 낙은로 59, 주민공동시설 지하1층",역북2단지우남퍼스트빌아파트,,0,178.1,,37.24153286,127.1968052,2019-04-03,4050000,경기도 용인시
물푸레6단지도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,16:00,14:00,16:00,14:00,16:00,30,5032,1,0,5,14,경기도 용인시 기흥구 구성로 475,물푸레마을6단지휴먼시아아파트입주자대표회의,070-8731-3633,0,84,,37.295999,127.1534248,2019-04-03,4050000,경기도 용인시
물푸레도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,16:00,14:00,16:00,14:00,16:00,40,14763,4,150,5,14,"경기도 용인시 기흥구 구성3로 65, 관리사무소 2층",물푸레마을휴먼시아아파트입주자대표회의,070-7584-4320,0,139.26,,37.2996787,127.1510407,2019-04-03,4050000,경기도 용인시
미라클차일드어린이영어도서관,경기도,용인시,작은도서관,"매주 토, 일요일",10:00,18:00,10:00,18:00,10:00,18:00,30,15308,0,5007,5,14,"경기도 용인시 기흥구 구성로 50, 1층",예닮교회,031-8005-5412,0,105,,37.2946759,127.1149685,2019-04-03,4050000,경기도 용인시
바른샘도서관,경기도,용인시,작은도서관,매주 일요일,09:00,17:00,09:00,17:00,09:00,17:00,17,8203,5,35,5,14,"경기도 용인시 기흥구 서천로128번길 12, 관리사무소 1층",서천마을휴먼시아2단지아파트임차인대표회의,,0,37.52,,37.2383793,127.0709531,2019-04-03,4050000,경기도 용인시
반딧불이도서관,경기도,용인시,작은도서관,"매주 토, 일요일",13:30,17:30,13:30,17:30,13:30,17:30,22,14351,4,153,5,14,"경기도 용인시 수지구 신봉1로 28, 403동 1층",신봉현대아이파크아파트부녀회,,0,95,,37.3208972,127.0817326,2019-04-03,4050000,경기도 용인시
밤토실어린이작은도서관,경기도,용인시,작은도서관,매주 토요일,13:00,18:00,13:00,18:00,13:00,18:00,30,13934,4,399,5,14,"경기도 용인시 수지구 고기로 433, 1층",고기교회,031-896-5312,0,105.8,,37.3595034,127.0615345,2019-04-03,4050000,경기도 용인시
백남준라이브러리,경기도,용인시,작은도서관,매주 월요일,10:00,17:00,10:00,17:00,10:00,17:00,25,9460,9,570,5,14,"경기도 용인시 기흥구 백남준로 10, 1층",백남준아트센터,031-201-8575,0,132,,37.2690782,127.1105783,2019-04-03,4050000,경기도 용인시
백암면작은도서관,경기도,용인시,작은도서관,매주 일요일,10:00,18:00,10:00,18:00,10:00,18:00,18,10082,0,0,5,14,"경기도 용인시 처인구 백암면 백암로 191-1, 1층",백암면,031-334-0094,0,192,,37.1638408,127.3751115,2019-04-03,4050000,경기도 용인시
버들치도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,18:00,14:00,18:00,14:00,18:00,20,5832,0,0,5,14,"경기도 용인시 수지구 성복2로 220, 관리사무소 1층",성복힐스테이트3차아파트입주자대표회의,,0,45.43,,37.3213784,127.0634727,2019-04-03,4050000,경기도 용인시
벽산도서관,경기도,용인시,작은도서관,"매주 월, 금~일요일",14:00,17:00,14:00,17:00,14:00,17:00,8,3720,0,0,5,14,"경기도 용인시 기흥구 연원로42번길 6, 관리사무소 3층",연원마을벽산아파트입주자대표회의,,0,45.24,,37.3018707,127.111356,2019-04-03,4050000,경기도 용인시
보정꿈에그린작은도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,18:00,14:00,18:00,14:00,18:00,25,9963,3,0,5,14,"경기도 용인시 기흥구 구교동로 17, 101동 지하3층",보정한화꿈에그린입주자대표회의,070-7769-5123,0,103.37,,37.3065211,127.1072776,2019-04-03,4050000,경기도 용인시
쁘레네작은도서관별찌,경기도,용인시,작은도서관,"매주 토, 일요일",10:00,17:00,10:00,17:00,10:00,17:00,10,2850,4,0,5,14,"경기도 용인시 기흥구 관곡로 92, 504호",㈜쁘레네교육,031-8005-9866,0,58.27,,37.2805012,127.1135009,2019-04-03,4050000,경기도 용인시
삼풍동작은도서관,경기도,용인시,작은도서관,"매주 화, 수, 금~일요일",14:00,17:30,14:00,17:30,14:00,17:30,30,3494,0,0,5,14,"경기도 용인시 수지구 문인로 59, 관리사무소 1층",삼익풍림동아아파트입주자대표회의,031-261-0447,0,66,,37.3323533,127.096635,2019-04-03,4050000,경기도 용인시
상하작은도서관,경기도,용인시,작은도서관,"매주 토, 일요일",13:00,18:00,13:00,18:00,13:00,18:00,61,7817,0,0,5,14,"경기도 용인시 기흥구 중부대로788번길 20, 1층",수원동마을쌍용아파트입주자대표회의,,0,259,,37.25743575,127.1371108,2019-04-03,4050000,경기도 용인시
상현1동작은도서관,경기도,용인시,작은도서관,"매주 토, 일요일",12:30,17:00,12:30,17:00,12:30,17:00,25,19943,8,747,5,14,경기도 용인시 수지구 상현로 71,상현1동,031-262-3910,0,165.29,,37.3046115,127.081122,2019-04-03,4050000,경기도 용인시
상현2동작은도서관,경기도,용인시,작은도서관,"매주 토, 일요일",13:00,17:00,13:00,17:00,13:00,17:00,32,4340,4,0,5,14,"경기도 용인시 수지구 광교호수로386번길 6, 1층",상현2동,031-212-4142,0,254,,37.2985099,127.0808422,2019-04-03,4050000,경기도 용인시
서부교회도서관,경기도,용인시,작은도서관,연중무휴,10:00,22:00,10:00,22:00,10:00,22:00,36,3500,0,0,5,14,경기도 용인시 처인구 경안천로258번길 91-7,용인서부교회,031-321-0691,0,49,,37.261732,127.2223173,2019-04-03,4050000,경기도 용인시
서천아이파크작은도서관,경기도,용인시,작은도서관,매주 금~일요일,15:00,18:00,15:00,18:00,15:00,18:00,16,4500,3,0,5,14,경기도 용인시 기흥구 서그내로16번길 14,서천아이파크입주자대표회의,,0,40,,37.24566771,127.0723769,2019-04-03,4050000,경기도 용인시
서희삼정작은도서관,경기도,용인시,작은도서관,연중무휴,10:00,17:30,10:00,17:30,10:00,17:30,27,2100,0,0,5,14,"경기도 용인시 기흥구 언동로 193-26, 102동 1층",어정삼정서희아파트입주자대표회의,,0,91.11,,37.2794779,127.1450685,2019-04-03,4050000,경기도 용인시
성지작은도서관,경기도,용인시,작은도서관,"매주 목, 토, 일요일",13:00,17:00,13:00,17:00,13:00,17:00,25,15856,5,0,5,14,"경기도 용인시 수지구 정평로 61, 관리사무소 3층",신정마을성지아파트입주자대표회의,031-265-5272,0,100.01,,37.3216501,127.0869135,2019-04-03,4050000,경기도 용인시
소곤소곤도서관,경기도,용인시,작은도서관,"매주 토, 일요일",09:00,20:00,09:00,20:00,09:00,20:00,25,1800,0,0,5,14,"경기도 용인시 처인구 포곡읍 포곡로 159, 주민공동시설 지하1층",삼성쉐르빌아파트입주자대표회의,,0,78.03,,37.27392085,127.2207925,2019-04-03,4050000,경기도 용인시
소소한작은행복도서관,경기도,용인시,작은도서관,"매주 월, 토, 일요일",10:00,18:00,10:00,18:00,10:00,18:00,30,7000,0,0,5,14,"경기도 용인시 수지구 만현로67번길 17, 나동 202호",개인,070-7753-7700,0,70,,37.3093026,127.0881411,2019-04-03,4050000,경기도 용인시
숲속도서관,경기도,용인시,작은도서관,매주 월요일,10:00,18:00,10:00,18:00,10:00,18:00,50,13473,10,545,5,14,"경기도 용인시 수지구 고기로67번길 31, 교육관 2층",목양교회,031-548-2959,0,181,,37.3428844,127.0911867,2019-04-03,4050000,경기도 용인시
스카이글빛누리도서관,경기도,용인시,작은도서관,연중무휴,10:00,22:00,10:00,22:00,10:00,22:00,55,5057,6,88,5,14,"경기도 용인시 기흥구 중부대로 375, 2층",기흥역 롯데캐슬스카이,070-4107-7010,0,285.88,,37.2719374,127.1078352,2019-04-03,4050000,경기도 용인시
신동백롯데캐슬에코2단지영어도서관,경기도,용인시,작은도서관,연중무휴,10:00,22:00,10:00,22:00,10:00,22:00,55,4000,0,0,5,14,"경기도 용인시 기흥구 동백죽전대로527번길 67, 2층",신동백롯데캐슬에코2단지입주자대표회의,,0,394.95,,37.28450491,127.1475164,2019-04-03,4050000,경기도 용인시
신봉우남아파트도서관,경기도,용인시,작은도서관,"매주 토, 일요일",13:30,17:30,13:30,17:30,13:30,17:30,20,11105,6,0,5,14,"경기도 용인시 수지구 신봉1로 27, 관리동 2층",신봉우남아파트입대위,,0,79.2,,37.3201839,127.0803686,2019-04-03,4050000,경기도 용인시
신영지웰작은도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,17:00,14:00,17:00,14:00,17:00,18,6110,0,0,5,14,경기도 용인시 기흥구 동백5로 41,신영지웰아파트입주자대표회의,,0,62.04,,37.276544,127.1549003,2019-04-03,4050000,경기도 용인시
아델리움글마루도서관,경기도,용인시,작은도서관,연중무휴,13:30,17:30,13:30,17:30,13:30,17:30,44,11700,8,672,5,14,"경기도 용인시 기흥구 흥덕2로118번길 25, 관리사무소 지하1층",흥덕마을8단지아델리움아파트입주자대표회의,031-892-8201,0,64,,37.2783943,127.0780311,2019-04-03,4050000,경기도 용인시
아름다운꿈의도서관,경기도,용인시,작은도서관,"매주 토, 일요일",10:00,17:00,10:00,17:00,10:00,17:00,40,7000,6,100,5,14,"경기도 용인시 수지구 신봉2로 71, 501호",개인,031-896-9101,0,79.2,,37.3278915,127.0735126,2019-04-03,4050000,경기도 용인시
애벌레도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,18:00,14:00,18:00,14:00,18:00,40,11285,1,300,5,14,"경기도 용인시 기흥구 동백8로 64, 관리사무소 2층",호수마을주공3단지도서관운영위원회,070-8833-1400,0,167.69,,37.2839301,127.1576903,2019-04-03,4050000,경기도 용인시
